Operação,Tipo,No. Invoice,Incoterm,ID País Origem,País Origem,ID País Destino,Local Destino,ID Operador Logístico,Doc. Embarque (AWB / BL),Peso (kg),Volume (cbm),Tipo de serviço,Data da Coleta,Data da Entrega,Prazo Realizado,Prazo Contratado,Status Entrega,Cód. Exceção
Exportação,Marítimo,983831,CIF,BR,Brazil,AR,Córdoba,1148,BL-257517,2739,8,STANDARD,"quinta-feira, 14 de dezembro de 2023","terça-feira, 02 de janeiro de 2024",3,4,No Prazo,
Exportação,Marítimo,984234,EXW,BR,Brazil,AR,Rosario,1146,BL-400947,3278,8,STANDARD,"quinta-feira, 16 de novembro de 2023","terça-feira, 28 de novembro de 2023",2,4,No Prazo,
Exportação,Marítimo,983675,CIF,BR,Brazil,US,Miami,1146,BL-623502,255,1,STANDARD,"quinta-feira, 23 de fevereiro de 2023","quarta-feira, 29 de março de 2023",2,2,No Prazo,E02
Exportação,Marítimo,984229,EXW,BR,Brazil,CN,Guangzhou,1147,BL-845859,21345,73,EXPRESS,"terça-feira, 16 de maio de 2023","sexta-feira, 02 de junho de 2023",2,3,No Prazo,
Exportação,Aéreo,984282,FOB,BR,Brazil,CN,Shanghai,1148,AWB-255863,275,1,STANDARD,"segunda-feira, 02 de janeiro de 2023","quinta-feira, 05 de janeiro de 2023",13,6,Atraso,E02
Exportação,Marítimo,983728,FOB,BR,Brazil,NL,Utrecht,1147,BL-254958,183,1,EXPRESS,"sexta-feira, 17 de março de 2023","segunda-feira, 24 de abril de 2023",6,3,Atraso,
Exportação,Marítimo,984140,FOB,BR,Brazil,AR,Mendoza,1147,BL-935558,1202,6,STANDARD,"quinta-feira, 17 de agosto de 2023","quinta-feira, 28 de setembro de 2023",3,4,No Prazo,E01
Exportação,Marítimo,983518,DDP,BR,Brazil,DE,Munich,4089,BL-705912,1146,3,EXPRESS,"sábado, 04 de fevereiro de 2023","quinta-feira, 02 de março de 2023",3,5,No Prazo,
Exportação,Aéreo,983552,CIF,BR,Brazil,BE,Brussels,1147,AWB-194840,351,1,STANDARD,"terça-feira, 23 de maio de 2023","quarta-feira, 24 de maio de 2023",2,3,No Prazo,
Exportação,Aéreo,983591,FOB,BR,Brazil,US,Miami,4090,AWB-904819,133,1,ECONOMY,"terça-feira, 07 de março de 2023","quinta-feira, 09 de março de 2023",1,1,No Prazo,
Exportação,Marítimo,983732,DDP,BR,Brazil,DE,Munich,1146,BL-618213,2619,8,STANDARD,"sexta-feira, 30 de junho de 2023","quarta-feira, 26 de julho de 2023",3,5,No Prazo,
Exportação,Aéreo,984117,DDP,BR,Brazil,GB,Manchester,1148,AWB-534052,80,1,STANDARD,"segunda-feira, 04 de setembro de 2023","quinta-feira, 07 de setembro de 2023",2,4,No Prazo,E01
Exportação,Aéreo,983749,FOB,BR,Brazil,MX,Monterrey,1146,AWB-244935,3435,9,STANDARD,"quarta-feira, 22 de novembro de 2023","segunda-feira, 27 de novembro de 2023",1,1,No Prazo,
Exportação,Aéreo,983837,EXW,BR,Brazil,DE,Bremen,1146,AWB-676023,209,1,STANDARD,"domingo, 16 de julho de 2023","sexta-feira, 21 de julho de 2023",3,5,No Prazo,
Exportação,Marítimo,983956,FOB,BR,Brazil,CN,Shenzhen,4089,BL-616530,294,1,STANDARD,"terça-feira, 03 de outubro de 2023","terça-feira, 31 de outubro de 2023",3,5,No Prazo,E02
Exportação,Marítimo,983496,DDP,BR,Brazil,JP,Osaka,4089,BL-709184,277,1,EXPRESS,"domingo, 16 de julho de 2023","segunda-feira, 14 de agosto de 2023",3,5,No Prazo,
Exportação,Marítimo,984003,DDP,BR,Brazil,IT,Genoa,1147,BL-914316,188,1,STANDARD,"quarta-feira, 27 de setembro de 2023","terça-feira, 31 de outubro de 2023",2,2,No Prazo,E06
Exportação,Aéreo,983502,FOB,BR,Brazil,IT,Rome,4090,AWB-346617,2429,7,STANDARD,"terça-feira, 26 de dezembro de 2023","sexta-feira, 29 de dezembro de 2023",1,3,No Prazo,
Exportação,Marítimo,983622,EXW,BR,Brazil,US,Miami,1146,BL-991913,24094,129,STANDARD,"segunda-feira, 02 de janeiro de 2023","terça-feira, 07 de fevereiro de 2023",1,3,No Prazo,
Exportação,Marítimo,983986,CIF,BR,Brazil,US,New York,4090,BL-596947,2832,12,STANDARD,"quarta-feira, 05 de julho de 2023","segunda-feira, 31 de julho de 2023",2,3,No Prazo,
Exportação,Marítimo,983477,FOB,BR,Brazil,CL,Santiago,1148,BL-466317,1583,6,STANDARD,"domingo, 26 de fevereiro de 2023","quinta-feira, 23 de março de 2023",1,3,No Prazo,E03
Exportação,Marítimo,983718,FOB,BR,Brazil,JP,Yokohama,1146,BL-582752,24222,82,STANDARD,"segunda-feira, 13 de março de 2023","domingo, 02 de abril de 2023",6,4,Atraso,E01
Exportação,Marítimo,984413,DDP,BR,Brazil,BE,Antwerp,4089,BL-541531,1899,7,STANDARD,"terça-feira, 10 de outubro de 2023","sexta-feira, 13 de outubro de 2023",3,4,No Prazo,
Exportação,Marítimo,984266,CIF,BR,Brazil,DE,Bremen,4090,BL-335496,10539,34,EXPRESS,"terça-feira, 18 de abril de 2023","quarta-feira, 17 de maio de 2023",4,3,Atraso,
Exportação,Aéreo,983540,DDP,BR,Brazil,US,New York,1146,AWB-829578,2950,8,EXPRESS,"domingo, 12 de março de 2023","terça-feira, 14 de março de 2023",8,5,Atraso,
Exportação,Aéreo,984171,CIF,BR,Brazil,FR,Marseille,1146,AWB-127626,935,3,EXPRESS,"quinta-feira, 13 de julho de 2023","domingo, 16 de julho de 2023",1,2,No Prazo,
Exportação,Marítimo,983802,DDP,BR,Brazil,GB,Liverpool,1148,BL-156710,7909,50,STANDARD,"domingo, 06 de agosto de 2023","quinta-feira, 14 de setembro de 2023",1,1,No Prazo,
Exportação,Aéreo,984018,CIF,BR,Brazil,CN,Shanghai,1146,AWB-177353,162,1,STANDARD,"quarta-feira, 06 de dezembro de 2023","domingo, 10 de dezembro de 2023",1,3,No Prazo,
Exportação,Aéreo,984315,EXW,BR,Brazil,ES,Bilbao,1146,AWB-265856,325,1,STANDARD,"quarta-feira, 01 de novembro de 2023","sexta-feira, 03 de novembro de 2023",2,2,No Prazo,
Exportação,Marítimo,983799,FOB,BR,Brazil,CN,Shanghai,1146,BL-248140,1123,6,ECONOMY,"sexta-feira, 17 de março de 2023","domingo, 02 de abril de 2023",2,4,No Prazo,
Exportação,Marítimo,983504,FOB,BR,Brazil,CL,Santiago,1148,BL-113083,735,3,STANDARD,"sábado, 06 de maio de 2023","quarta-feira, 24 de maio de 2023",2,2,No Prazo,
Exportação,Marítimo,983580,CIF,BR,Brazil,CN,Tianjin,1146,BL-902598,5330,15,STANDARD,"quarta-feira, 02 de agosto de 2023","segunda-feira, 28 de agosto de 2023",3,5,No Prazo,
Exportação,Marítimo,984189,CIF,BR,Brazil,AR,Córdoba,1147,BL-246918,117,1,EXPRESS,"terça-feira, 29 de agosto de 2023","sábado, 30 de setembro de 2023",3,5,No Prazo,
Exportação,Marítimo,984144,FOB,BR,Brazil,US,Atlanta,1146,BL-414056,1400,5,STANDARD,"quinta-feira, 28 de setembro de 2023","sábado, 07 de outubro de 2023",2,4,No Prazo,
Exportação,Aéreo,984169,FOB,BR,Brazil,AR,Mendoza,1148,AWB-453723,257,1,STANDARD,"domingo, 30 de julho de 2023","quinta-feira, 03 de agosto de 2023",2,3,No Prazo,
Exportação,Aéreo,984142,FOB,BR,Brazil,JP,Kobe,1148,AWB-113851,447,1,ECONOMY,"segunda-feira, 27 de novembro de 2023","quinta-feira, 30 de novembro de 2023",3,3,No Prazo,
Exportação,Marítimo,983591,CIF,BR,Brazil,ES,Valencia,4089,BL-162915,941,4,ECONOMY,"domingo, 26 de fevereiro de 2023","quinta-feira, 30 de março de 2023",1,1,No Prazo,
Exportação,Marítimo,984051,CIF,BR,Brazil,US,Atlanta,1147,BL-887619,26317,94,STANDARD,"terça-feira, 17 de janeiro de 2023","segunda-feira, 06 de fevereiro de 2023",11,6,Atraso,
Exportação,Marítimo,983598,FOB,BR,Brazil,US,Los Angeles,1148,BL-111395,29891,104,STANDARD,"sexta-feira, 15 de setembro de 2023","terça-feira, 03 de outubro de 2023",8,4,Atraso,
Exportação,Marítimo,984131,EXW,BR,Brazil,CN,Shenzhen,4090,BL-576364,23530,90,STANDARD,"sábado, 05 de agosto de 2023","sábado, 02 de setembro de 2023",3,3,No Prazo,
Exportação,Marítimo,984285,CIF,BR,Brazil,GB,Liverpool,1147,BL-370589,944,4,ECONOMY,"domingo, 31 de dezembro de 2023","sexta-feira, 19 de janeiro de 2024",1,2,No Prazo,
Exportação,Aéreo,983750,DDP,BR,Brazil,US,Chicago,4089,AWB-843810,609,2,STANDARD,"quinta-feira, 14 de setembro de 2023","segunda-feira, 18 de setembro de 2023",2,3,No Prazo,
Exportação,Marítimo,984391,FOB,BR,Brazil,CN,Beijing,4089,BL-264417,382,1,EXPRESS,"sábado, 05 de agosto de 2023","domingo, 17 de setembro de 2023",6,3,Atraso,E04
Exportação,Aéreo,983973,FOB,BR,Brazil,CN,Guangzhou,1148,AWB-495900,262,1,STANDARD,"sexta-feira, 17 de fevereiro de 2023","terça-feira, 21 de fevereiro de 2023",1,3,No Prazo,
Exportação,Marítimo,983850,FOB,BR,Brazil,AR,Córdoba,4089,BL-749114,14710,52,STANDARD,"quarta-feira, 19 de abril de 2023","domingo, 14 de maio de 2023",1,1,No Prazo,E05
Exportação,Marítimo,983842,EXW,BR,Brazil,US,New York,1147,BL-292616,214,1,EXPRESS,"domingo, 23 de abril de 2023","quarta-feira, 17 de maio de 2023",3,4,No Prazo,
Exportação,Marítimo,984061,FOB,BR,Brazil,US,Atlanta,1146,BL-982600,2803,7,STANDARD,"sábado, 14 de outubro de 2023","sábado, 04 de novembro de 2023",3,4,No Prazo,E01
Exportação,Marítimo,983922,EXW,BR,Brazil,DE,Hamburg,4089,BL-600607,582,1,EXPRESS,"quinta-feira, 21 de dezembro de 2023","terça-feira, 16 de janeiro de 2024",2,3,No Prazo,
Exportação,Marítimo,984101,CIF,BR,Brazil,US,Miami,1148,BL-524778,3127,12,STANDARD,"sexta-feira, 01 de dezembro de 2023","domingo, 17 de dezembro de 2023",3,3,No Prazo,
Exportação,Marítimo,983500,FOB,BR,Brazil,US,Houston,4089,BL-942362,811,2,STANDARD,"domingo, 26 de março de 2023","domingo, 23 de abril de 2023",2,2,No Prazo,E03
Exportação,Marítimo,983880,FOB,BR,Brazil,CN,Guangzhou,1146,BL-304189,1462,4,STANDARD,"terça-feira, 28 de novembro de 2023","terça-feira, 12 de dezembro de 2023",2,4,No Prazo,E03
Exportação,Marítimo,983553,EXW,BR,Brazil,AR,Rosario,1146,BL-181588,1193,3,EXPRESS,"sábado, 25 de fevereiro de 2023","domingo, 26 de fevereiro de 2023",3,4,No Prazo,
Exportação,Marítimo,984245,CIF,BR,Brazil,US,Miami,1146,BL-987734,677,2,STANDARD,"domingo, 05 de novembro de 2023","sábado, 25 de novembro de 2023",1,3,No Prazo,E01
Exportação,Marítimo,983694,CIF,BR,Brazil,NL,Amsterdam,4090,BL-395915,1236,6,STANDARD,"domingo, 15 de janeiro de 2023","segunda-feira, 06 de fevereiro de 2023",1,1,No Prazo,E04
Exportação,Aéreo,983559,FOB,BR,Brazil,CN,Beijing,4090,AWB-168492,395,2,STANDARD,"quinta-feira, 05 de outubro de 2023","terça-feira, 10 de outubro de 2023",1,2,No Prazo,
Exportação,Aéreo,983462,CIF,BR,Brazil,CN,Beijing,1146,AWB-893270,912,4,STANDARD,"quinta-feira, 02 de novembro de 2023","segunda-feira, 06 de novembro de 2023",3,5,No Prazo,E04
Exportação,Marítimo,984016,FOB,BR,Brazil,CN,Guangzhou,1147,BL-311524,6078,17,STANDARD,"sexta-feira, 07 de abril de 2023","terça-feira, 18 de abril de 2023",5,3,Atraso,E01
Exportação,Marítimo,983728,CIF,BR,Brazil,DE,Hamburg,4089,BL-189170,1350,5,STANDARD,"quinta-feira, 04 de maio de 2023","sábado, 13 de maio de 2023",6,3,Atraso,E02
Exportação,Aéreo,983499,CIF,BR,Brazil,MX,Monterrey,1146,AWB-691123,141,1,STANDARD,"terça-feira, 17 de outubro de 2023","quarta-feira, 18 de outubro de 2023",9,3,Atraso,
Exportação,Marítimo,983504,FOB,BR,Brazil,CN,Shenzhen,1148,BL-429861,8350,25,STANDARD,"terça-feira, 24 de janeiro de 2023","quinta-feira, 16 de fevereiro de 2023",1,3,No Prazo,
Exportação,Aéreo,983464,EXW,BR,Brazil,US,New York,1147,AWB-473973,201,1,STANDARD,"quinta-feira, 08 de junho de 2023","sábado, 10 de junho de 2023",3,4,No Prazo,
Exportação,Aéreo,983969,FOB,BR,Brazil,CL,Valparaíso,1148,AWB-304350,665,2,STANDARD,"domingo, 23 de julho de 2023","terça-feira, 25 de julho de 2023",3,5,No Prazo,E04
Exportação,Marítimo,984201,EXW,BR,Brazil,NL,Amsterdam,1146,BL-473122,9524,31,STANDARD,"quinta-feira, 20 de julho de 2023","quinta-feira, 17 de agosto de 2023",3,5,No Prazo,
Exportação,Marítimo,984149,EXW,BR,Brazil,AR,Córdoba,1146,BL-202110,874,4,ECONOMY,"terça-feira, 26 de dezembro de 2023","sexta-feira, 19 de janeiro de 2024",10,5,Atraso,
Exportação,Aéreo,984378,CIF,BR,Brazil,CN,Guangzhou,4089,AWB-877468,80,1,STANDARD,"sexta-feira, 28 de julho de 2023","domingo, 30 de julho de 2023",6,5,Atraso,
Exportação,Marítimo,983975,EXW,BR,Brazil,CN,Tianjin,1148,BL-946719,1917,8,STANDARD,"terça-feira, 21 de fevereiro de 2023","domingo, 19 de março de 2023",6,5,Atraso,E03
Exportação,Marítimo,984063,DDP,BR,Brazil,US,Los Angeles,4090,BL-934739,3607,10,EXPRESS,"sexta-feira, 13 de janeiro de 2023","terça-feira, 21 de fevereiro de 2023",1,1,No Prazo,
Exportação,Aéreo,984063,EXW,BR,Brazil,US,Houston,4090,AWB-993415,100,1,STANDARD,"sábado, 02 de setembro de 2023","quarta-feira, 06 de setembro de 2023",3,4,No Prazo,E01
Exportação,Marítimo,983629,DDP,BR,Brazil,BE,Antwerp,1148,BL-258898,1062,4,STANDARD,"segunda-feira, 29 de maio de 2023","sábado, 24 de junho de 2023",9,4,Atraso,
Exportação,Marítimo,984371,CIF,BR,Brazil,JP,Kobe,1146,BL-756359,2204,6,EXPRESS,"sexta-feira, 10 de fevereiro de 2023","sexta-feira, 10 de março de 2023",3,5,No Prazo,E01
Exportação,Marítimo,984371,DDP,BR,Brazil,US,New York,1147,BL-326122,4422,13,ECONOMY,"sábado, 29 de abril de 2023","sábado, 13 de maio de 2023",8,5,Atraso,E04
Exportação,Marítimo,983611,DDP,BR,Brazil,US,Atlanta,4090,BL-906172,311,1,STANDARD,"sexta-feira, 01 de dezembro de 2023","quinta-feira, 14 de dezembro de 2023",1,2,No Prazo,
Exportação,Marítimo,983996,FOB,BR,Brazil,AR,Córdoba,1147,BL-864118,4383,25,STANDARD,"quinta-feira, 14 de setembro de 2023","sexta-feira, 06 de outubro de 2023",3,5,No Prazo,
Exportação,Marítimo,984004,EXW,BR,Brazil,DE,Berlin,1146,BL-905973,8690,33,STANDARD,"quinta-feira, 30 de novembro de 2023","domingo, 17 de dezembro de 2023",2,4,No Prazo,
Exportação,Marítimo,984274,FOB,BR,Brazil,AR,Rosario,1148,BL-237570,391,1,EXPRESS,"sexta-feira, 18 de agosto de 2023","sexta-feira, 08 de setembro de 2023",3,4,No Prazo,E02
Exportação,Marítimo,983839,EXW,BR,Brazil,US,Miami,1146,BL-753756,1947,6,STANDARD,"segunda-feira, 29 de maio de 2023","domingo, 11 de junho de 2023",2,2,No Prazo,
Exportação,Aéreo,984384,EXW,BR,Brazil,CN,Shenzhen,1147,AWB-847385,127,1,STANDARD,"sábado, 21 de janeiro de 2023","sexta-feira, 27 de janeiro de 2023",3,3,No Prazo,
Exportação,Aéreo,983686,FOB,BR,Brazil,JP,Kobe,1146,AWB-740037,445,2,STANDARD,"quarta-feira, 03 de maio de 2023","domingo, 07 de maio de 2023",2,4,No Prazo,E05
Exportação,Marítimo,984455,DDP,BR,Brazil,CN,Tianjin,1146,BL-259804,14588,44,STANDARD,"quarta-feira, 08 de fevereiro de 2023","quarta-feira, 08 de março de 2023",1,3,No Prazo,E03
Exportação,Aéreo,984299,FOB,BR,Brazil,AR,Mendoza,1148,AWB-115667,1694,6,STANDARD,"domingo, 19 de fevereiro de 2023","quarta-feira, 22 de fevereiro de 2023",3,3,No Prazo,
Exportação,Marítimo,984036,FOB,BR,Brazil,US,Los Angeles,1146,BL-936116,940,4,STANDARD,"quinta-feira, 08 de junho de 2023","sábado, 08 de julho de 2023",1,2,No Prazo,E02
Exportação,Marítimo,983573,EXW,BR,Brazil,US,New York,1146,BL-576900,2190,6,STANDARD,"quarta-feira, 13 de setembro de 2023","sexta-feira, 20 de outubro de 2023",3,5,No Prazo,
Exportação,Aéreo,984434,FOB,BR,Brazil,JP,Yokohama,1146,AWB-409967,435,1,EXPRESS,"terça-feira, 28 de março de 2023","domingo, 02 de abril de 2023",8,5,Atraso,E01
Exportação,Aéreo,983765,DDP,BR,Brazil,AR,Córdoba,1147,AWB-704516,1037,3,STANDARD,"sábado, 04 de fevereiro de 2023","sábado, 11 de fevereiro de 2023",3,5,No Prazo,E02
Exportação,Marítimo,983571,FOB,BR,Brazil,CL,Valparaíso,1146,BL-174589,1446,3,STANDARD,"sexta-feira, 30 de junho de 2023","sábado, 22 de julho de 2023",1,3,No Prazo,
Exportação,Marítimo,984271,FOB,BR,Brazil,US,Los Angeles,1146,BL-583122,129,1,STANDARD,"sábado, 30 de dezembro de 2023","domingo, 14 de janeiro de 2024",3,3,No Prazo,
Exportação,Marítimo,983744,CIF,BR,Brazil,IT,Naples,1148,BL-900216,11144,35,ECONOMY,"quinta-feira, 31 de agosto de 2023","quarta-feira, 04 de outubro de 2023",2,3,No Prazo,
Exportação,Marítimo,984429,CIF,BR,Brazil,CN,Shenzhen,1146,BL-247269,3788,10,EXPRESS,"quarta-feira, 29 de novembro de 2023","quinta-feira, 28 de dezembro de 2023",3,4,No Prazo,
Exportação,Aéreo,983983,CIF,BR,Brazil,CN,Shanghai,1146,AWB-141515,779,4,STANDARD,"quinta-feira, 19 de outubro de 2023","segunda-feira, 23 de outubro de 2023",1,2,No Prazo,
Exportação,Marítimo,983895,CIF,BR,Brazil,CN,Guangzhou,4090,BL-528902,3974,10,ECONOMY,"sábado, 27 de maio de 2023","sexta-feira, 23 de junho de 2023",2,3,No Prazo,E02
Exportação,Marítimo,983861,EXW,BR,Brazil,JP,Osaka,1147,BL-637373,13003,38,ECONOMY,"segunda-feira, 14 de agosto de 2023","sábado, 16 de setembro de 2023",9,4,Atraso,E01
Exportação,Aéreo,983869,EXW,BR,Brazil,DE,Berlin,1146,AWB-187546,466,1,STANDARD,"sábado, 10 de junho de 2023","quinta-feira, 15 de junho de 2023",1,1,No Prazo,
Exportação,Aéreo,984006,CIF,BR,Brazil,US,Atlanta,4090,AWB-571955,795,2,ECONOMY,"segunda-feira, 31 de julho de 2023","segunda-feira, 07 de agosto de 2023",3,3,No Prazo,E02
Exportação,Marítimo,983532,FOB,BR,Brazil,NL,Amsterdam,1148,BL-750760,10602,28,STANDARD,"sábado, 16 de dezembro de 2023","sábado, 13 de janeiro de 2024",2,2,No Prazo,
Exportação,Marítimo,984206,FOB,BR,Brazil,IT,Milan,1146,BL-961127,2321,10,STANDARD,"sábado, 06 de maio de 2023","terça-feira, 23 de maio de 2023",2,3,No Prazo,
Exportação,Marítimo,983649,CIF,BR,Brazil,DE,Berlin,4090,BL-994498,1122,6,ECONOMY,"quinta-feira, 05 de janeiro de 2023","quarta-feira, 11 de janeiro de 2023",6,3,Atraso,
Exportação,Aéreo,983876,CIF,BR,Brazil,US,New York,1148,AWB-265890,262,1,STANDARD,"segunda-feira, 29 de maio de 2023","sexta-feira, 02 de junho de 2023",12,5,Atraso,
Exportação,Marítimo,983721,CIF,BR,Brazil,FR,Le Havre,1146,BL-507081,5648,35,EXPRESS,"terça-feira, 07 de fevereiro de 2023","quinta-feira, 16 de fevereiro de 2023",3,4,No Prazo,
Exportação,Aéreo,983589,EXW,BR,Brazil,FR,Le Havre,1148,AWB-465887,55,1,STANDARD,"sábado, 09 de dezembro de 2023","terça-feira, 12 de dezembro de 2023",3,3,No Prazo,E01
Exportação,Aéreo,984152,FOB,BR,Brazil,CN,Shenzhen,4089,AWB-661109,1865,7,STANDARD,"segunda-feira, 28 de agosto de 2023","segunda-feira, 04 de setembro de 2023",3,4,No Prazo,
Exportação,Aéreo,983583,CIF,BR,Brazil,US,Houston,1146,AWB-289030,594,3,EXPRESS,"sábado, 25 de fevereiro de 2023","quinta-feira, 02 de março de 2023",8,5,Atraso,
Exportação,Aéreo,984436,EXW,BR,Brazil,GB,Liverpool,1148,AWB-516226,268,1,STANDARD,"sábado, 25 de fevereiro de 2023","terça-feira, 28 de fevereiro de 2023",3,5,No Prazo,
Exportação,Marítimo,983909,FOB,BR,Brazil,AR,Mendoza,1146,BL-444688,2824,8,STANDARD,"quinta-feira, 13 de abril de 2023","quinta-feira, 04 de maio de 2023",1,1,No Prazo,
Exportação,Marítimo,983849,EXW,BR,Brazil,US,New York,1147,BL-733727,51100,140,ECONOMY,"segunda-feira, 12 de junho de 2023","quinta-feira, 06 de julho de 2023",6,5,Atraso,E01
Exportação,Aéreo,984219,CIF,BR,Brazil,BE,Brussels,1146,AWB-877293,276,1,STANDARD,"quarta-feira, 19 de abril de 2023","segunda-feira, 24 de abril de 2023",7,6,Atraso,
Exportação,Marítimo,983786,FOB,BR,Brazil,US,Houston,4090,BL-576660,857,3,STANDARD,"terça-feira, 28 de fevereiro de 2023","domingo, 26 de março de 2023",6,3,Atraso,E01
Exportação,Marítimo,983661,FOB,BR,Brazil,ES,Madrid,1147,BL-592796,2228,7,ECONOMY,"sábado, 07 de outubro de 2023","segunda-feira, 06 de novembro de 2023",1,3,No Prazo,
Exportação,Aéreo,983721,CIF,BR,Brazil,US,Los Angeles,1148,AWB-435740,62,1,STANDARD,"sexta-feira, 24 de novembro de 2023","terça-feira, 28 de novembro de 2023",2,4,No Prazo,
Exportação,Marítimo,984119,EXW,BR,Brazil,CN,Tianjin,1148,BL-911813,40693,231,STANDARD,"terça-feira, 17 de janeiro de 2023","segunda-feira, 13 de fevereiro de 2023",3,3,No Prazo,E03
Exportação,Aéreo,984463,CIF,BR,Brazil,US,Houston,4089,AWB-947808,402,1,STANDARD,"quarta-feira, 01 de fevereiro de 2023","domingo, 05 de fevereiro de 2023",1,2,No Prazo,
Exportação,Aéreo,983990,EXW,BR,Brazil,ES,Valencia,4090,AWB-323787,97,1,EXPRESS,"quarta-feira, 09 de agosto de 2023","quarta-feira, 16 de agosto de 2023",1,1,No Prazo,
Exportação,Marítimo,984395,DDP,BR,Brazil,MX,Mexico City,1148,BL-124057,7232,29,EXPRESS,"quarta-feira, 19 de abril de 2023","segunda-feira, 01 de maio de 2023",1,2,No Prazo,
Exportação,Marítimo,983766,FOB,BR,Brazil,CN,Shenzhen,1148,BL-766566,1268,3,EXPRESS,"sexta-feira, 19 de maio de 2023","sexta-feira, 23 de junho de 2023",9,6,Atraso,E03
Exportação,Aéreo,983654,FOB,BR,Brazil,CN,Beijing,1146,AWB-172623,32,1,ECONOMY,"domingo, 12 de fevereiro de 2023","terça-feira, 14 de fevereiro de 2023",1,2,No Prazo,
Exportação,Marítimo,983593,EXW,BR,Brazil,NL,Amsterdam,1146,BL-412828,145634,464,STANDARD,"quinta-feira, 27 de julho de 2023","terça-feira, 22 de agosto de 2023",2,3,No Prazo,
Exportação,Marítimo,984403,EXW,BR,Brazil,US,Atlanta,1147,BL-540110,4323,21,STANDARD,"domingo, 20 de agosto de 2023","quinta-feira, 21 de setembro de 2023",2,2,No Prazo,
Exportação,Marítimo,984426,CIF,BR,Brazil,AR,Córdoba,1148,BL-372050,500,1,EXPRESS,"sábado, 09 de dezembro de 2023","terça-feira, 09 de janeiro de 2024",3,4,No Prazo,E01
Exportação,Marítimo,983607,CIF,BR,Brazil,US,Los Angeles,1148,BL-549350,827,2,STANDARD,"sábado, 28 de janeiro de 2023","terça-feira, 21 de fevereiro de 2023",1,1,No Prazo,E01
Exportação,Marítimo,983682,FOB,BR,Brazil,CN,Guangzhou,1148,BL-308252,2589,6,STANDARD,"sexta-feira, 02 de junho de 2023","quarta-feira, 05 de julho de 2023",3,3,No Prazo,E04
Exportação,Marítimo,984008,FOB,BR,Brazil,CN,Guangzhou,1146,BL-598597,2192,6,STANDARD,"quinta-feira, 03 de agosto de 2023","quinta-feira, 17 de agosto de 2023",3,3,No Prazo,
Exportação,Marítimo,983963,FOB,BR,Brazil,IT,Rome,1147,BL-471921,3204,11,STANDARD,"sábado, 23 de dezembro de 2023","terça-feira, 23 de janeiro de 2024",2,3,No Prazo,
Exportação,Marítimo,983915,DDP,BR,Brazil,NL,Utrecht,1146,BL-962994,29137,112,STANDARD,"sexta-feira, 20 de outubro de 2023","segunda-feira, 20 de novembro de 2023",1,2,No Prazo,
Exportação,Aéreo,984319,FOB,BR,Brazil,CN,Shanghai,1146,AWB-726134,63,1,EXPRESS,"domingo, 15 de outubro de 2023","terça-feira, 17 de outubro de 2023",2,2,No Prazo,E01
Exportação,Marítimo,984259,FOB,BR,Brazil,ES,Barcelona,1146,BL-800409,2186,5,ECONOMY,"quinta-feira, 09 de fevereiro de 2023","terça-feira, 21 de fevereiro de 2023",8,3,Atraso,
Exportação,Aéreo,984200,CIF,BR,Brazil,CL,Santiago,1148,AWB-963506,152,1,STANDARD,"quinta-feira, 15 de junho de 2023","terça-feira, 20 de junho de 2023",9,5,Atraso,
Exportação,Aéreo,983675,FOB,BR,Brazil,AR,Rosario,1148,AWB-580938,1116,5,STANDARD,"domingo, 08 de janeiro de 2023","sábado, 14 de janeiro de 2023",1,2,No Prazo,E02
Exportação,Marítimo,984407,FOB,BR,Brazil,FR,Marseille,4089,BL-431777,886,3,STANDARD,"quarta-feira, 13 de setembro de 2023","sábado, 07 de outubro de 2023",3,4,No Prazo,E01
Exportação,Marítimo,983939,FOB,BR,Brazil,US,New York,1148,BL-375568,95,1,STANDARD,"terça-feira, 12 de dezembro de 2023","terça-feira, 30 de janeiro de 2024",1,3,No Prazo,
Exportação,Marítimo,984489,CIF,BR,Brazil,IT,Milan,1146,BL-972950,857,5,STANDARD,"sábado, 19 de agosto de 2023","quarta-feira, 06 de setembro de 2023",3,3,No Prazo,E04
Exportação,Marítimo,983985,EXW,BR,Brazil,US,Los Angeles,1146,BL-769952,10444,33,STANDARD,"terça-feira, 21 de novembro de 2023","sábado, 02 de dezembro de 2023",3,3,No Prazo,
Exportação,Aéreo,983563,EXW,BR,Brazil,US,Chicago,4089,AWB-329242,2003,7,STANDARD,"domingo, 19 de fevereiro de 2023","terça-feira, 21 de fevereiro de 2023",6,3,Atraso,
Exportação,Marítimo,984240,CIF,BR,Brazil,JP,Osaka,1148,BL-672612,5928,39,STANDARD,"sexta-feira, 04 de agosto de 2023","terça-feira, 29 de agosto de 2023",1,3,No Prazo,
Exportação,Aéreo,983914,CIF,BR,Brazil,AR,Córdoba,1148,AWB-326636,1455,4,EXPRESS,"sábado, 04 de novembro de 2023","quinta-feira, 09 de novembro de 2023",1,3,No Prazo,E05
Exportação,Aéreo,984504,DDP,BR,Brazil,US,Miami,1147,AWB-300444,637,2,STANDARD,"terça-feira, 18 de abril de 2023","sexta-feira, 21 de abril de 2023",5,3,Atraso,E01
